,ballotpedia_state_candidate_links
594,https://ballotpedia.org/Marlon_Onias
595,https://ballotpedia.org/Barbara_Sharief
596,https://ballotpedia.org/Imran_Siddiqui
597,https://ballotpedia.org/Deborah_Adeimy
598,https://ballotpedia.org/Peter_Arianas
599,https://ballotpedia.org/Jeffrey_Buongiorno
600,https://ballotpedia.org/Rod_Dorilas
601,https://ballotpedia.org/Dan_Franzese
602,https://ballotpedia.org/Martin_Marks_(Florida)
603,https://ballotpedia.org/Ljubo_Skrbic
604,https://ballotpedia.org/William_Wheelen
605,https://ballotpedia.org/Keith_Feit
606,https://ballotpedia.org/Laura_Loomer
607,https://ballotpedia.org/Christine_Scott
608,https://ballotpedia.org/Steve_Chess
609,https://ballotpedia.org/James_Pruden_(Florida)
610,https://ballotpedia.org/Darlene_Swaffar
611,https://ballotpedia.org/Melinda_Almonte
612,https://ballotpedia.org/Jeff_Olson_(Florida)
613,https://ballotpedia.org/Carla_Spalding
614,https://ballotpedia.org/Saad_Suleman
615,https://ballotpedia.org/Rubin_Young
616,https://ballotpedia.org/Kevin_Harris_(Florida)
617,https://ballotpedia.org/Christine_Alexandria_Olivo
618,https://ballotpedia.org/Patricia_Gonzalez_(Florida)
619,https://ballotpedia.org/Adam_Gentle
620,https://ballotpedia.org/Darren_Dione_Aquino
621,https://ballotpedia.org/Drew-Montez_Clark
622,https://ballotpedia.org/Juan_Paredes
623,https://ballotpedia.org/Jeremiah_Schaffer
624,https://ballotpedia.org/Ruth_Swanson
625,https://ballotpedia.org/Ian_Medina
626,https://ballotpedia.org/Angel_Montalvo
627,https://ballotpedia.org/Janelle_Perez
628,https://ballotpedia.org/Frank_Polo_Sr.
629,https://ballotpedia.org/George_Litchfield
630,https://ballotpedia.org/Wade_Herring
631,https://ballotpedia.org/Michelle_Munroe
632,https://ballotpedia.org/Joseph_Palimeno
633,https://ballotpedia.org/Sanford_Bishop_Jr.
634,https://ballotpedia.org/Joseph_O'Hara
635,https://ballotpedia.org/Chris_Benoit
636,https://ballotpedia.org/Jeremy_Hunt
637,https://ballotpedia.org/A._Wayne_Johnson
638,https://ballotpedia.org/Richard_Robertson_(Georgia)
639,https://ballotpedia.org/Tracy_Taylor
640,https://ballotpedia.org/Chris_West_(Georgia)
641,https://ballotpedia.org/Val_Almonord
642,https://ballotpedia.org/Jared_Craig
643,https://ballotpedia.org/Rodney_Moore_(Georgia)
644,https://ballotpedia.org/Rhonda_Simpson
645,https://ballotpedia.org/Sean_Weiss
646,https://ballotpedia.org/Jonathan_Chavez
647,https://ballotpedia.org/Ivy_Surrea
648,https://ballotpedia.org/Ian_Medina
649,https://ballotpedia.org/Christian_Zimm
650,https://ballotpedia.org/Eric_Welsh
651,https://ballotpedia.org/Kimberly_Reuter
652,https://ballotpedia.org/Lucy_McBath
653,https://ballotpedia.org/Jake_Evans
654,https://ballotpedia.org/Byron_Gatewood
655,https://ballotpedia.org/Meagan_Hanson
656,https://ballotpedia.org/Blake_Harbin
657,https://ballotpedia.org/Rich_McCormick
658,https://ballotpedia.org/Mallory_Staples
659,https://ballotpedia.org/Suzi_Voyles
660,https://ballotpedia.org/Harold_Earls
661,https://ballotpedia.org/Carolyn_Bourdeaux
662,https://ballotpedia.org/Donna_McLeod
663,https://ballotpedia.org/Michael_Corbin_(Georgia_congressional_candidate)
664,https://ballotpedia.org/Elfreda_Desvignes
665,https://ballotpedia.org/Yahanseh_George
666,https://ballotpedia.org/Mark_Gonsalves
667,https://ballotpedia.org/Michelle_Cope
668,https://ballotpedia.org/Mike_Reece
669,https://ballotpedia.org/Paul_Walton
670,https://ballotpedia.org/Jessica_Fore
671,https://ballotpedia.org/Phyllis_Hatcher
672,https://ballotpedia.org/Paul_Walton
673,https://ballotpedia.org/Kimberly_Reuter
674,https://ballotpedia.org/Andrew_Alvey
675,https://ballotpedia.org/Timothy_Barr
676,https://ballotpedia.org/Paul_Broun
677,https://ballotpedia.org/Mike_Collins_(Georgia)
678,https://ballotpedia.org/David_Curry
679,https://ballotpedia.org/Todd_Heussner
680,https://ballotpedia.org/Marc_McMain
681,https://ballotpedia.org/Matt_Richards
682,https://ballotpedia.org/Charles_Rupert
683,https://ballotpedia.org/Alan_Sims
684,https://ballotpedia.org/Mitchell_Swan
685,https://ballotpedia.org/Mary_West_(Georgia)
686,https://ballotpedia.org/Patrick_Witt
687,https://ballotpedia.org/Angela_Davis_(Georgia)
688,https://ballotpedia.org/Antonio_Daza-Fernandez
689,https://ballotpedia.org/Heather_Kilpatrick
690,https://ballotpedia.org/Beau_Cannon
691,https://ballotpedia.org/Liz_Johnson_(Georgia)
692,https://ballotpedia.org/Mark_Baker_(Georgia)
693,https://ballotpedia.org/Vincent_Fort
694,https://ballotpedia.org/Antonio_Gray
695,https://ballotpedia.org/Calina_Plotky
696,https://ballotpedia.org/Angela_Pence
697,https://ballotpedia.org/Brittany_Trambauer-Smith
698,https://ballotpedia.org/Lateefah_Conner
699,https://ballotpedia.org/Wendy_Davis_(Georgia)
700,https://ballotpedia.org/Marcus_Flowers
701,https://ballotpedia.org/Holly_McCormack
702,https://ballotpedia.org/Marjorie_Taylor_Greene
703,https://ballotpedia.org/Mark_Clay
704,https://ballotpedia.org/Eric_Cunningham_(Georgia)
705,https://ballotpedia.org/Charles_Lutin
706,https://ballotpedia.org/Jennifer_Strahan
707,https://ballotpedia.org/Joseph_Gilmore
708,https://ballotpedia.org/Sergio_Alcubilla
709,https://ballotpedia.org/Joe_Evans_(Idaho_congressional_candidate)
710,https://ballotpedia.org/Michael_Banner_(Idaho)
711,https://ballotpedia.org/Brian_Lenney
712,https://ballotpedia.org/Amy_Tamayo
713,https://ballotpedia.org/Michael_Simpson_(Idaho)
714,https://ballotpedia.org/Bryan_Smith_(Idaho)
715,https://ballotpedia.org/Mitchel_Davilo
716,https://ballotpedia.org/Kirby_Birgans
717,https://ballotpedia.org/Chris_Butler
718,https://ballotpedia.org/Jahmal_Cole
719,https://ballotpedia.org/Jacqueline_Collins
720,https://ballotpedia.org/Pat_Dowell
721,https://ballotpedia.org/Cassandra_Goodrum
722,https://ballotpedia.org/Marcus_Lewis
723,https://ballotpedia.org/Dee_Nix
724,https://ballotpedia.org/Michael_Payne_(Illinois)
725,https://ballotpedia.org/Stephany_Rose_Spaulding
726,https://ballotpedia.org/Jonathan_Swain
727,https://ballotpedia.org/Michael_Thompson_(Illinois)
728,https://ballotpedia.org/Eric_Carlson
729,https://ballotpedia.org/Geno_Young
730,https://ballotpedia.org/Ashley_Ramos
731,https://ballotpedia.org/Iymen_Chehade
732,https://ballotpedia.org/Delia_Ramirez
733,https://ballotpedia.org/Gilbert_Villegas
734,https://ballotpedia.org/Justin_Burau
735,https://ballotpedia.org/Hoan_Huynh
736,https://ballotpedia.org/Raleigh_Bowman
737,https://ballotpedia.org/Justin_Burau
738,https://ballotpedia.org/Sean_Casten
739,https://ballotpedia.org/Marie_Newman
740,https://ballotpedia.org/Niki_Conforti
741,https://ballotpedia.org/Rob_Cruz
742,https://ballotpedia.org/Gary_Grasso
743,https://ballotpedia.org/Scott_Kaspar
744,https://ballotpedia.org/John_Ostman
745,https://ballotpedia.org/Keith_Pekau
746,https://ballotpedia.org/Danny_K._Davis
747,https://ballotpedia.org/Kina_Collins
748,https://ballotpedia.org/Junaid_Ahmed
749,https://ballotpedia.org/Mohammed_Faheem
750,https://ballotpedia.org/Peter_Kopsaftis
751,https://ballotpedia.org/Kim_Nowak
752,https://ballotpedia.org/Catalina_Lauf
753,https://ballotpedia.org/Cassandra_Miller
754,https://ballotpedia.org/Dean_Seppelfrick
755,https://ballotpedia.org/Mike_Pierce_(Illinois)
756,https://ballotpedia.org/Keith_Richardson
757,https://ballotpedia.org/Mike_Bost
758,https://ballotpedia.org/Nikki_Budzinski
759,https://ballotpedia.org/David_Palmer_(Illinois)
760,https://ballotpedia.org/Regan_Deering
761,https://ballotpedia.org/Jesse_Reising
762,https://ballotpedia.org/Scott_Gryder
763,https://ballotpedia.org/Michael_Koolidge
764,https://ballotpedia.org/Jack_Lombardi
765,https://ballotpedia.org/James_Marter
766,https://ballotpedia.org/Susan_Starrett
767,https://ballotpedia.org/Rodney_Davis_(Illinois)
768,https://ballotpedia.org/Mary_Miller_(Illinois)
769,https://ballotpedia.org/Adam_Kinzinger
770,https://ballotpedia.org/Marsha_Williams
771,https://ballotpedia.org/Jack_Lombardi
772,https://ballotpedia.org/Geno_Young
773,https://ballotpedia.org/Darin_LaHood
774,https://ballotpedia.org/Gene_Koprowski
775,https://ballotpedia.org/Teresa_Pfaff
776,https://ballotpedia.org/Michael_Rebresh
777,https://ballotpedia.org/Jonathan_Logemann
778,https://ballotpedia.org/Jackie_McGowan
779,https://ballotpedia.org/Spence_Morris
780,https://ballotpedia.org/Angie_Normoyle
781,https://ballotpedia.org/Eric_Sorensen
782,https://ballotpedia.org/Litesa_E._Wallace
783,https://ballotpedia.org/Marsha_Williams
784,https://ballotpedia.org/Charlie_Helmick
785,https://ballotpedia.org/Esther_Joy_King
786,https://ballotpedia.org/Jennifer-Ruth_Green
787,https://ballotpedia.org/Tom_Madden
788,https://ballotpedia.org/Blair_Milo
789,https://ballotpedia.org/David_Ruiz_(Indiana)
790,https://ballotpedia.org/Aaron_Storer
791,https://ballotpedia.org/Forrest_Bower
792,https://ballotpedia.org/Gary_Snyder_(Indiana)
793,https://ballotpedia.org/John_Stephens_(Indiana)
794,https://ballotpedia.org/Matt_Hall_(Indiana)
795,https://ballotpedia.org/Barton_Teeters
796,https://ballotpedia.org/Erik_Benson
797,https://ballotpedia.org/Rusty_Johnson_(Indiana)
798,https://ballotpedia.org/Jimmy_Klosowski
799,https://ballotpedia.org/Larry_Bucshon
800,https://ballotpedia.org/Gabriel_Whitley
801,https://ballotpedia.org/Tonya_Millis
802,https://ballotpedia.org/Jonathon_Cole
803,https://ballotpedia.org/D._Liam_Dorris
804,https://ballotpedia.org/Matthew_Fyfe
805,https://ballotpedia.org/Isak_Nti_Asare
806,https://ballotpedia.org/Babak_Rezaei
807,https://ballotpedia.org/Stu_Barnes-Israel
808,https://ballotpedia.org/Erin_Houchin
809,https://ballotpedia.org/Hiren_Patel
810,https://ballotpedia.org/Mike_Sodrel
811,https://ballotpedia.org/Christina_Bohannan
812,https://ballotpedia.org/Mariannette_Miller-Meeks
813,https://ballotpedia.org/Kyle_Kuehl
814,https://ballotpedia.org/Joseph_Kerner
815,https://ballotpedia.org/Liz_Mathis
816,https://ballotpedia.org/Ashley_Hinson
817,https://ballotpedia.org/Cindy_Axne
818,https://ballotpedia.org/Nicole_Hasso
819,https://ballotpedia.org/Gary_Leffler
820,https://ballotpedia.org/Zach_Nunn
821,https://ballotpedia.org/Mary_Ann_Hanusa
822,https://ballotpedia.org/Ryan_O'Leary
823,https://ballotpedia.org/Randy_Feenstra
824,https://ballotpedia.org/Patrick_Schmidt
825,https://ballotpedia.org/Amanda_Adkins
826,https://ballotpedia.org/John_McCaughrean
827,https://ballotpedia.org/Kyle_Jacobs
828,https://ballotpedia.org/Jimmy_Ausbrooks
829,https://ballotpedia.org/James_Comer_Jr.
830,https://ballotpedia.org/David_Sharp_(Kentucky)
831,https://ballotpedia.org/William_Compton_(Kentucky)
832,https://ballotpedia.org/Hank_Linderman
833,https://ballotpedia.org/Brett_Guthrie
834,https://ballotpedia.org/Brent_Feher
835,https://ballotpedia.org/Stephen_Harvey
836,https://ballotpedia.org/Christopher_Henning
837,https://ballotpedia.org/Lee_Watts
838,https://ballotpedia.org/Morgan_McGarvey
839,https://ballotpedia.org/Attica_Scott
840,https://ballotpedia.org/Daniel_Cobble
841,https://ballotpedia.org/Mike_Craven
842,https://ballotpedia.org/Robert_DeVore_Jr.
843,https://ballotpedia.org/Justin_Gregory
844,https://ballotpedia.org/Darien_Barrios_Moreno
845,https://ballotpedia.org/Rhonda_Palazzo
846,https://ballotpedia.org/Gregory_Puccetti
847,https://ballotpedia.org/Stuart_Ray
848,https://ballotpedia.org/Matthew_Lehman_(Kentucky)
849,https://ballotpedia.org/Patrick_Rottinghaus
850,https://ballotpedia.org/Thomas_Massie
851,https://ballotpedia.org/Alyssa_Dara_McDowell
852,https://ballotpedia.org/George_Washington_(Kentucky)
853,https://ballotpedia.org/Claire_Wirth
854,https://ballotpedia.org/Conor_Halbleib
855,https://ballotpedia.org/Hal_Rogers
856,https://ballotpedia.org/Jeannette_Andrews
857,https://ballotpedia.org/Brandon_Monhollen
858,https://ballotpedia.org/Gerardo_Serrano
859,https://ballotpedia.org/Richard_Van_Dam
860,https://ballotpedia.org/Scott_Etter
861,https://ballotpedia.org/Christopher_Preece
862,https://ballotpedia.org/Geoff_Young
863,https://ballotpedia.org/Andy_Barr
864,https://ballotpedia.org/Derek_Leonard_Petteys
865,https://ballotpedia.org/Jake_Shaheen
866,https://ballotpedia.org/Dustin_Granger
867,https://ballotpedia.org/Jaqueline_Blaney
868,https://ballotpedia.org/Aaron_Amede
869,https://ballotpedia.org/Ed_Thelander
870,https://ballotpedia.org/Michael_Perkins_(Maine)
871,https://ballotpedia.org/Harold_Stewart
872,https://ballotpedia.org/Michael_Sutton
873,https://ballotpedia.org/Elizabeth_Caruso
874,https://ballotpedia.org/Bruce_Poliquin
875,https://ballotpedia.org/Garret_Swazey
876,https://ballotpedia.org/Dave_Harden
877,https://ballotpedia.org/Mia_Mason
878,https://ballotpedia.org/Heather_Mizeur
879,https://ballotpedia.org/Matt_Talley
880,https://ballotpedia.org/Marques_Dent
881,https://ballotpedia.org/Brittany_Oliver_(Maryland)
882,https://ballotpedia.org/Bernard_Flowers
883,https://ballotpedia.org/Joe_Kelley
884,https://ballotpedia.org/Malcolm_Colombo
885,https://ballotpedia.org/George_Croom
886,https://ballotpedia.org/Lance_Griffin
887,https://ballotpedia.org/Antonio_Pitocco
888,https://ballotpedia.org/Angela_Angel
889,https://ballotpedia.org/James_Curtis
890,https://ballotpedia.org/Donna_Edwards
891,https://ballotpedia.org/Glenn_Ivey
892,https://ballotpedia.org/Jazz_Lewis
893,https://ballotpedia.org/Jeff_Warner
894,https://ballotpedia.org/Elaine_Belson
895,https://ballotpedia.org/Colin_Byrd
896,https://ballotpedia.org/Mckayla_Wilkes
897,https://ballotpedia.org/Tannis_Villanova
898,https://ballotpedia.org/David_August_(Maryland)
899,https://ballotpedia.org/David_Trone
900,https://ballotpedia.org/Ben_Smilowitz
901,https://ballotpedia.org/Carleah_Summers
902,https://ballotpedia.org/Jonathan_Jenkins_(Maryland)
903,https://ballotpedia.org/Neil_Parrott
904,https://ballotpedia.org/Robert_Poissonnier
905,https://ballotpedia.org/Dave_Wallace_(Maryland)
906,https://ballotpedia.org/Andalib_Odulate
907,https://ballotpedia.org/Colt_Black
908,https://ballotpedia.org/Mariela_Roca
909,https://ballotpedia.org/Richard_Neal
910,https://ballotpedia.org/Louis_Marino
911,https://ballotpedia.org/Nicholas_Barassi
912,https://ballotpedia.org/Jeffrey_Sossa-Paquette
913,https://ballotpedia.org/Miranda_Tozier-Robbins
914,https://ballotpedia.org/Dean_Tran
915,https://ballotpedia.org/Jake_Auchincloss
916,https://ballotpedia.org/Emily_Burns
917,https://ballotpedia.org/Julie_Hall_(Massachusetts)
918,https://ballotpedia.org/Washington_Blask
919,https://ballotpedia.org/Robert_May_Jr._(Massachusetts)
920,https://ballotpedia.org/Michael_Ruiz
921,https://ballotpedia.org/Grant_Smith_Ellis
922,https://ballotpedia.org/Jesse_Brown
923,https://ballotpedia.org/Mark_Littles
924,https://ballotpedia.org/Robert_Lorinser
925,https://ballotpedia.org/Peter_Meijer
926,https://ballotpedia.org/John_Gibbs_(Michigan)
927,https://ballotpedia.org/Audra_Lemons-Johnson
928,https://ballotpedia.org/Gabriella_Manolache
929,https://ballotpedia.org/Tom_Norton
930,https://ballotpedia.org/Joseph_Alfonso
931,https://ballotpedia.org/Bill_Huizenga
932,https://ballotpedia.org/Ethan_Hobson
933,https://ballotpedia.org/Dan_Kildee
934,https://ballotpedia.org/Bryan_Trouten
935,https://ballotpedia.org/Steve_Carra
936,https://ballotpedia.org/Sherry_O'Donnell
937,https://ballotpedia.org/Jon_Rocha
938,https://ballotpedia.org/Ezra_Scott
939,https://ballotpedia.org/Gina_Johnsen
940,https://ballotpedia.org/Elissa_Slotkin
941,https://ballotpedia.org/Adrian_Tonon
942,https://ballotpedia.org/Tim_Walberg
943,https://ballotpedia.org/Tom_Barrett_(Michigan)
944,https://ballotpedia.org/Mike_Detmer
945,https://ballotpedia.org/John_Moolenaar
946,https://ballotpedia.org/Cherie_Lott
947,https://ballotpedia.org/Brian_Steven_Jaye
948,https://ballotpedia.org/Joel_Needham
949,https://ballotpedia.org/Huwaida_Arraf
950,https://ballotpedia.org/Angela_Rogensues
951,https://ballotpedia.org/Eric_Esshaki
952,https://ballotpedia.org/Tony_Marcinkewciz
953,https://ballotpedia.org/Andy_Levin
954,https://ballotpedia.org/Haley_Stevens
955,https://ballotpedia.org/Sumukh_Kallur
956,https://ballotpedia.org/Matthew_DenOtter
957,https://ballotpedia.org/Rashida_Tlaib
958,https://ballotpedia.org/Linda_Sawyer
959,https://ballotpedia.org/Ralph_Godbee_Jr.
960,https://ballotpedia.org/Michael_Griffie
961,https://ballotpedia.org/Adam_Hollier
962,https://ballotpedia.org/Shri_Thanedar
963,https://ballotpedia.org/Logan_Wajer
964,https://ballotpedia.org/Michael_Hastings_(Minnesota)
965,https://ballotpedia.org/Tyler_Kistner
966,https://ballotpedia.org/Lily_Joy_Erickson
967,https://ballotpedia.org/Mark_Blaxill
968,https://ballotpedia.org/Tom_Weiler
969,https://ballotpedia.org/Betty_McCollum
970,https://ballotpedia.org/Amane_Badhasso
971,https://ballotpedia.org/Evan_Kail
972,https://ballotpedia.org/Mikki_Murray
973,https://ballotpedia.org/Khanh_Tran_(Minnesota)
974,https://ballotpedia.org/Shukri_Abdullahi_Abdirahman
975,https://ballotpedia.org/Cicely_Davis
976,https://ballotpedia.org/Jeanne_Hendricks
977,https://ballotpedia.org/Mark_Lindquist
978,https://ballotpedia.org/Travis_Johnson_(Minnesota)
979,https://ballotpedia.org/Reed_Olson
980,https://ballotpedia.org/Ernest_Oppegaard-Peltier
981,https://ballotpedia.org/Theresa_Lastovich
982,https://ballotpedia.org/Pete_Stauber
983,https://ballotpedia.org/James_McCay
984,https://ballotpedia.org/Hunter_Avery
985,https://ballotpedia.org/Jeffrey_Keuneke
986,https://ballotpedia.org/Gerald_Kerner
987,https://ballotpedia.org/Shuwaski_Young
988,https://ballotpedia.org/Alden_Johnson
989,https://ballotpedia.org/Aaron_Lee
990,https://ballotpedia.org/Graham_Hudson
991,https://ballotpedia.org/Johnny_DuPree
992,https://ballotpedia.org/David_Sellers_(Mississippi)
993,https://ballotpedia.org/Carl_Boyanton
994,https://ballotpedia.org/Raymond_Brooks
995,https://ballotpedia.org/Mike_Ezell
996,https://ballotpedia.org/Louis_Hook
997,https://ballotpedia.org/Clay_Wagner
998,https://ballotpedia.org/Brice_Wiggins
999,https://ballotpedia.org/Earl_Childress
1000,https://ballotpedia.org/Cori_Bush
1001,https://ballotpedia.org/Michael_Daniels_(Missouri)
1002,https://ballotpedia.org/Ronald_Harshaw
1003,https://ballotpedia.org/Andrew_Jones_Jr._(Missouri)
1004,https://ballotpedia.org/James_Snider
1005,https://ballotpedia.org/Wesley_Smith_(Missouri)
1006,https://ballotpedia.org/Trish_Gunby
1007,https://ballotpedia.org/Raymond_Reed
1008,https://ballotpedia.org/Ben_Samuels
1009,https://ballotpedia.org/Ann_Wagner
1010,https://ballotpedia.org/Bob_Anders
1011,https://ballotpedia.org/Paul_Berry
1012,https://ballotpedia.org/Jon_Karlen
1013,https://ballotpedia.org/Joshua_Nicoloff
1014,https://ballotpedia.org/Anthony_Osborne
1015,https://ballotpedia.org/JD_Leathers
1016,https://ballotpedia.org/Mark_Alford
1017,https://ballotpedia.org/Rick_Brattin
1018,https://ballotpedia.org/Kalena_Bruce
1019,https://ballotpedia.org/Taylor_Burks
1020,https://ballotpedia.org/William_Irwin_(Missouri)
1021,https://ballotpedia.org/Kyle_LaBrue
1022,https://ballotpedia.org/Sara_Walsh
1023,https://ballotpedia.org/Ryan_Johnson_(Missouri)
1024,https://ballotpedia.org/Charles_West_(Missouri)
1025,https://ballotpedia.org/Dakota_Shultz
1026,https://ballotpedia.org/Sam_Alexander_(Missouri)
1027,https://ballotpedia.org/Eric_Burlison
1028,https://ballotpedia.org/Mike_Moon
1029,https://ballotpedia.org/Derral_Reynolds
1030,https://ballotpedia.org/Audrey_Richards
1031,https://ballotpedia.org/Paul_Walker_(Missouri)
1032,https://ballotpedia.org/Jay_Wasson
1033,https://ballotpedia.org/Jeremy_Dennison
1034,https://ballotpedia.org/Kelly_Armstrong
1035,https://ballotpedia.org/Zach_Raknerud
1036,https://ballotpedia.org/Steven_Peterson_(North_Dakota)
1037,https://ballotpedia.org/Taffy_Howard
1038,https://ballotpedia.org/Becca_Balint
1039,https://ballotpedia.org/Molly_Gray
1040,https://ballotpedia.org/Kesha_Ram
1041,https://ballotpedia.org/Marissa_Selvig
1042,https://ballotpedia.org/Peter_Alcorn
1043,https://ballotpedia.org/Phyllis_Harvey-Hall
1044,https://ballotpedia.org/Vimal_Patel
1045,https://ballotpedia.org/Jack_Slate
1046,https://ballotpedia.org/Terrell_Anderson
1047,https://ballotpedia.org/Barry_Moore_(Alabama)
1048,https://ballotpedia.org/Douglas_Bell
1049,https://ballotpedia.org/Rhonda_Gore_(Alabama)
1050,https://ballotpedia.org/Rick_Neighbors
1051,https://ballotpedia.org/Joshua_Gaddis
1052,https://ballotpedia.org/Charlie_Thompson
1053,https://ballotpedia.org/Andy_Blalock
1054,https://ballotpedia.org/Dexter_Donnell
1055,https://ballotpedia.org/John_Roberts_(Alabama)
1056,https://ballotpedia.org/Dale_Strong
1057,https://ballotpedia.org/Casey_Wardynski
1058,https://ballotpedia.org/Harrison_Wright
1059,https://ballotpedia.org/Beatrice_Nichols
1060,https://ballotpedia.org/Jevin_Hodge
1061,https://ballotpedia.org/David_Schweikert
1062,https://ballotpedia.org/Steven_Beaver
1063,https://ballotpedia.org/Katherine_Gallant
1064,https://ballotpedia.org/John_Moore_(Arizona)
1065,https://ballotpedia.org/Elijah_Norton
1066,https://ballotpedia.org/Kelly_Townsend
1067,https://ballotpedia.org/Ron_Watkins
1068,https://ballotpedia.org/Andy_Yates
1069,https://ballotpedia.org/Tom_O'Halleran
1070,https://ballotpedia.org/Marcos_Urrea
1071,https://ballotpedia.org/Randall_Friese
1072,https://ballotpedia.org/Walter_Blackman
1073,https://ballotpedia.org/Eli_Crane
1074,https://ballotpedia.org/Mark_DeLuzio
1075,https://ballotpedia.org/Lucretia_Free
1076,https://ballotpedia.org/Brandon_Martin_(Arizona)
1077,https://ballotpedia.org/Marissa_Mitchell
1078,https://ballotpedia.org/Kathleen_Winn
1079,https://ballotpedia.org/Joshua_Logsdon
1080,https://ballotpedia.org/Joshua_Pembleton
1081,https://ballotpedia.org/Luis__Pozzolo
1082,https://ballotpedia.org/Matthew_Daniel
1083,https://ballotpedia.org/Delina_DiSanto
1084,https://ballotpedia.org/Judy_Stahl
1085,https://ballotpedia.org/Kelly_Cooper_(Arizona)
1086,https://ballotpedia.org/Brandon_DeHart
1087,https://ballotpedia.org/Travis_Lindberg
1088,https://ballotpedia.org/Clint_Smith_(Arizona)
1089,https://ballotpedia.org/Benjamin_Larivee
1090,https://ballotpedia.org/Kirsten_Engel
1091,https://ballotpedia.org/Daniel_Hernandez_Jr.
1092,https://ballotpedia.org/Adam_Metzendorf
1093,https://ballotpedia.org/John_Williamson_(Arizona)
1094,https://ballotpedia.org/Eric_Ulis
1095,https://ballotpedia.org/Juan_Ciscomani
1096,https://ballotpedia.org/Mavrick_Moser
1097,https://ballotpedia.org/Ruben_Gallego
1098,https://ballotpedia.org/Nina_Becker
1099,https://ballotpedia.org/Jeffrey_Zink
1100,https://ballotpedia.org/Alex_Stovall
1101,https://ballotpedia.org/James_Holmes
1102,https://ballotpedia.org/Charly_Corazon
1103,https://ballotpedia.org/Jerone_Davison
1104,https://ballotpedia.org/Dave_Giles
1105,https://ballotpedia.org/Jana_Jackson
1106,https://ballotpedia.org/Orlando_Johnson
1107,https://ballotpedia.org/Rene_Lopez
1108,https://ballotpedia.org/Adam_Morgan_(Arizona)
1109,https://ballotpedia.org/Saul_Rodriguez
1110,https://ballotpedia.org/Alex_Stovall
1111,https://ballotpedia.org/Tanya_Wheeless
1112,https://ballotpedia.org/Monte_Hodges
1113,https://ballotpedia.org/Brandt_Smith
1114,https://ballotpedia.org/Nicholas_Cartwright
1115,https://ballotpedia.org/Quintessa_Hathaway
1116,https://ballotpedia.org/Conrad_Reynolds
1117,https://ballotpedia.org/Lauren_Mallett-Hays
1118,https://ballotpedia.org/Neil_Kumar
1119,https://ballotpedia.org/Marcus_Godfrey
1120,https://ballotpedia.org/Robert_Lydon
1121,https://ballotpedia.org/David_Peterson
1122,https://ballotpedia.org/Max_Steiner
1123,https://ballotpedia.org/David_Zink
1124,https://ballotpedia.org/Beth_Hampson
1125,https://ballotpedia.org/Aaron_Smith_(California)
1126,https://ballotpedia.org/Rebecca_Spicer
1127,https://ballotpedia.org/Peter_Delle
1128,https://ballotpedia.org/Kermit_Jones
1129,https://ballotpedia.org/Scott_Jones_(California)
1130,https://ballotpedia.org/Monika_Sheldon-London
1131,https://ballotpedia.org/Tom_McClintock
1132,https://ballotpedia.org/John_Estrada
1133,https://ballotpedia.org/David_Main
1134,https://ballotpedia.org/Mathew_Ray_Jedeikin
1135,https://ballotpedia.org/Jim_Scott_(California)
1136,https://ballotpedia.org/Bret_Daniels
1137,https://ballotpedia.org/Max_Semenenko
1138,https://ballotpedia.org/Blanca_Gomez
1139,https://ballotpedia.org/Derek_Marshall
1140,https://ballotpedia.org/Josh_Harder
1141,https://ballotpedia.org/Harpreet_Chima
1142,https://ballotpedia.org/Karena_Feng
1143,https://ballotpedia.org/Tom_Patti
1144,https://ballotpedia.org/Simon_Aslanpour
1145,https://ballotpedia.org/Jolene_Daly
1146,https://ballotpedia.org/Ricky_Gill
1147,https://ballotpedia.org/Sean_Harrison
1148,https://ballotpedia.org/Eugene_Kilbride
1149,https://ballotpedia.org/Angelina_Sigala
1150,https://ballotpedia.org/Nancy_Pelosi
1151,https://ballotpedia.org/Shahid_Buttar
1152,https://ballotpedia.org/Eve_Del_Castello
1153,https://ballotpedia.org/Eric_Curry
1154,https://ballotpedia.org/John_Dennis_(California)
1155,https://ballotpedia.org/Greg_Lentz
1156,https://ballotpedia.org/Jeffrey_Phillips_(California)
1157,https://ballotpedia.org/Bianca_Von_Krieg
1158,https://ballotpedia.org/Adam_Gray
1159,https://ballotpedia.org/Angelina_Sigala
1160,https://ballotpedia.org/Emily_Beach
1161,https://ballotpedia.org/David_Canepa
1162,https://ballotpedia.org/Gus_Mattammal
1163,https://ballotpedia.org/Kevin_Mullin_(California)
1164,https://ballotpedia.org/Andrew_Watters
1165,https://ballotpedia.org/David_Brandt
1166,https://ballotpedia.org/Jackie_Cota
1167,https://ballotpedia.org/Alison_Hayden
1168,https://ballotpedia.org/Nathan_Brown_(California)
1169,https://ballotpedia.org/David_Giglio
1170,https://ballotpedia.org/Monika_Sheldon-London
1171,https://ballotpedia.org/Sarah_Katz
1172,https://ballotpedia.org/Anna_Eshoo
1173,https://ballotpedia.org/Rishi_Kumar
1174,https://ballotpedia.org/Peter_Ohtaki
1175,https://ballotpedia.org/Ajwang_Rading
1176,https://ballotpedia.org/Benjamin_Solomon
1177,https://ballotpedia.org/Greg_Tanaka
1178,https://ballotpedia.org/Dalila_Epperson
1179,https://ballotpedia.org/Jim_Costa
